Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Poland,Ready-to-Eat Meals,Average Revenue per Capita,Total,USD (US$),Statista,29.16,26.9,28.78,32.41,35.72,37.01,39.55,42.49,47.33,53.45,58.72,63.85,68.32,70.42
Poland,Ready-to-Eat Meals,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.853,99.838,99.82,99.8,99.777,99.752,,
Poland,Ready-to-Eat Meals,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.147,0.162,0.18,0.2,0.223,0.248,,
Poland,Ready-to-Eat Meals,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Ready-to-Eat Meals,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Ready-to-Eat Meals,Volume,Total,million kilograms,Statista,350.212,374.935,406.569,414.737,415.287,432.371,445.646,452.614,462.365,472.371,498.26,524.047,545.179,546.633
Poland,Ready-to-Eat Meals,Volume Change,Total,percent,Statista,,7.059,8.437,2.009,0.133,4.114,3.07,1.564,2.154,2.164,5.481,5.175,4.033,0.267
Poland,Ready-to-Eat Meals,Average Volume per Capita,Total,kilograms,Statista,9.194,9.858,10.702,10.928,10.951,11.412,11.775,11.975,12.251,12.538,13.252,13.969,14.569,14.649
Poland,Convenience Food,Price per Unit,Average,USD (US$),Statista,3.826,3.186,3.063,3.334,3.615,3.549,3.646,3.823,4.157,4.583,4.759,4.904,5.033,5.131
Poland,Convenience Food,Price per Unit,Ready-to-Eat Meals,USD (US$),Statista,3.172,2.728,2.689,2.966,3.261,3.243,3.358,3.549,3.863,4.263,4.431,4.571,4.69,4.807
Poland,Convenience Food,Price per Unit,Soups,USD (US$),Statista,4.81,3.997,3.81,4.071,4.341,4.19,4.267,4.432,4.825,5.324,5.534,5.709,5.857,6.004
Poland,Convenience Food,Revenue,Total,billion USD (US$),Statista,2.231,1.869,1.867,2.074,2.233,2.266,2.377,2.511,2.77,3.098,3.372,3.633,3.889,3.845
Poland,Convenience Food,Revenue,Ready-to-Eat Meals,billion USD (US$),Statista,1.111,1.023,1.093,1.23,1.354,1.402,1.497,1.606,1.786,2.014,2.208,2.395,2.557,2.628
Poland,Convenience Food,Revenue,Soups,billion USD (US$),Statista,1.12,0.846,0.774,0.844,0.878,0.864,0.88,0.905,0.983,1.085,1.164,1.238,1.332,1.218
Poland,Convenience Food,Revenue Change,Total,percent,Statista,,-16.226,-0.107,11.087,7.666,1.478,4.898,5.637,10.315,11.841,8.844,7.74,7.047,-1.131
Poland,Convenience Food,Revenue Change,Ready-to-Eat Meals,percent,Statista,,-7.921,6.843,12.534,10.081,3.545,6.776,7.281,11.208,12.766,9.633,8.469,6.764,2.777
Poland,Convenience Food,Revenue Change,Soups,percent,Statista,,-24.473,-8.523,9.046,4.089,-1.64,1.887,2.852,8.627,10.332,7.281,6.357,7.593,-8.559
Poland,Convenience Food,Average Revenue per Capita,Total,USD (US$),Statista,58.57,49.14,49.15,54.64,58.88,59.81,62.8,66.45,73.39,82.24,89.68,96.85,103.9,103
Poland,Convenience Food,Average Revenue per Capita,Ready-to-Eat Meals,USD (US$),Statista,29.16,26.9,28.78,32.41,35.72,37.01,39.55,42.49,47.33,53.45,58.72,63.85,68.32,70.42
Poland,Convenience Food,Average Revenue per Capita,Soups,USD (US$),Statista,29.4,22.24,20.37,22.23,23.16,22.8,23.26,23.95,26.06,28.79,30.96,33,35.59,32.63
Poland,Convenience Food,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.853,99.837,99.82,99.8,99.777,99.752,,
Poland,Convenience Food,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.147,0.163,0.18,0.2,0.223,0.248,,
Poland,Convenience Food,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Convenience Food,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Convenience Food,Volume,Total,million kilograms,Statista,583.076,586.598,609.64,622.013,617.613,638.527,651.938,656.882,666.179,676.111,708.573,740.883,772.556,749.446
Poland,Convenience Food,Volume,Ready-to-Eat Meals,million kilograms,Statista,350.212,374.935,406.569,414.737,415.287,432.371,445.646,452.614,462.365,472.371,498.26,524.047,545.179,546.633
Poland,Convenience Food,Volume,Soups,million kilograms,Statista,232.863,211.663,203.071,207.277,202.326,206.156,206.292,204.268,203.814,203.74,210.313,216.836,227.377,202.814
Poland,Convenience Food,Volume Change,Total,percent,Statista,,0.604,3.928,2.03,-0.707,3.386,2.1,0.758,1.415,1.491,4.801,4.56,4.275,-2.991
Poland,Convenience Food,Volume Change,Ready-to-Eat Meals,percent,Statista,,7.059,8.437,2.009,0.133,4.114,3.07,1.564,2.154,2.164,5.481,5.175,4.033,0.267
Poland,Convenience Food,Volume Change,Soups,percent,Statista,,-9.104,-4.059,2.071,-2.388,1.893,0.066,-0.981,-0.222,-0.036,3.226,3.102,4.861,-10.803
Poland,Convenience Food,Average Volume per Capita,Total,kilograms,Statista,15.307,15.423,16.048,16.389,16.287,16.853,17.226,17.379,17.652,17.946,18.845,19.749,20.646,20.084
Poland,Convenience Food,Average Volume per Capita,Ready-to-Eat Meals,kilograms,Statista,9.194,9.858,10.702,10.928,10.951,11.412,11.775,11.975,12.251,12.538,13.252,13.969,14.569,14.649
Poland,Convenience Food,Average Volume per Capita,Soups,kilograms,Statista,6.113,5.565,5.345,5.461,5.335,5.441,5.451,5.404,5.401,5.408,5.594,5.78,6.076,5.435
Poland,Spreads & Sweeteners,Price per Unit,Average,USD (US$),Statista,2.148,1.791,1.715,1.839,1.968,1.906,1.955,2.043,2.265,2.47,2.578,2.672,2.736,2.826
Poland,Spreads & Sweeteners,Price per Unit,Spreads,USD (US$),Statista,2.86,2.411,2.333,2.524,2.723,2.658,2.733,2.863,3.122,3.438,3.573,3.685,3.781,3.88
Poland,Spreads & Sweeteners,Price per Unit,Sweeteners,USD (US$),Statista,1.734,1.422,1.337,1.409,1.482,1.411,1.426,1.468,1.638,1.748,1.805,1.852,1.896,1.916
Poland,Spreads & Sweeteners,Revenue,Total,billion USD (US$),Statista,0.953,0.809,0.847,0.966,1.044,1.053,1.101,1.162,1.192,1.431,1.581,1.728,1.858,1.955
Poland,Spreads & Sweeteners,Revenue,Spreads,billion USD (US$),Statista,0.466,0.406,0.437,0.511,0.565,0.583,0.623,0.671,0.694,0.851,0.958,1.066,1.144,1.244
Poland,Spreads & Sweeteners,Revenue,Sweeteners,billion USD (US$),Statista,0.487,0.402,0.41,0.455,0.479,0.47,0.478,0.491,0.498,0.58,0.623,0.662,0.714,0.711
Poland,Spreads & Sweeteners,Revenue Change,Total,percent,Statista,,-15.108,4.737,14.075,8.063,0.862,4.558,5.54,2.582,20.05,10.482,9.298,7.523,5.221
Poland,Spreads & Sweeteners,Revenue Change,Spreads,percent,Statista,,-12.734,7.53,16.934,10.646,3.184,6.754,7.755,3.353,22.736,12.499,11.308,7.317,8.741
Poland,Spreads & Sweeteners,Revenue Change,Sweeteners,percent,Statista,,-17.379,1.914,11.027,5.164,-1.797,1.723,2.74,1.445,16.315,7.488,6.228,7.857,-0.336
Poland,Spreads & Sweeteners,Average Revenue per Capita,Total,USD (US$),Statista,25.01,21.26,22.29,25.45,27.53,27.8,29.09,30.75,31.58,37.98,42.04,46.05,49.64,52.39
Poland,Spreads & Sweeteners,Average Revenue per Capita,Spreads,USD (US$),Statista,12.23,10.69,11.5,13.46,14.91,15.4,16.46,17.75,18.38,22.6,25.47,28.41,30.57,33.33
Poland,Spreads & Sweeteners,Average Revenue per Capita,Sweeteners,USD (US$),Statista,12.78,10.57,10.79,11.99,12.62,12.41,12.63,13,13.2,15.38,16.57,17.64,19.07,19.06
Poland,Spreads & Sweeteners,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.872,99.854,99.834,99.811,99.784,99.752,,
Poland,Spreads & Sweeteners,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.128,0.146,0.166,0.189,0.216,0.248,,
Poland,Spreads & Sweeteners,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Spreads & Sweeteners,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Spreads & Sweeteners,Volume,Total,million kilograms,Statista,443.54,451.43,493.886,525.386,530.577,552.59,563.16,568.902,526.26,579.273,613.153,646.553,678.941,691.781
Poland,Spreads & Sweeteners,Volume,Spreads,million kilograms,Statista,162.858,168.549,187.298,202.417,207.633,219.518,227.866,234.386,222.131,247.624,268.066,289.235,302.556,320.537
Poland,Spreads & Sweeteners,Volume,Sweeteners,million kilograms,Statista,280.682,282.882,306.588,322.969,322.944,333.072,335.293,334.516,304.129,331.649,345.087,357.318,376.385,371.244
Poland,Spreads & Sweeteners,Volume Change,Total,percent,Statista,,1.779,9.405,6.378,0.988,4.149,1.913,1.02,-7.495,10.074,5.849,5.447,5.009,1.891
Poland,Spreads & Sweeteners,Volume Change,Spreads,percent,Statista,,3.494,11.124,8.072,2.577,5.724,3.803,2.861,-5.229,11.476,8.255,7.897,4.606,5.943
Poland,Spreads & Sweeteners,Volume Change,Sweeteners,percent,Statista,,0.784,8.38,5.343,-0.008,3.136,0.667,-0.232,-9.084,9.049,4.052,3.544,5.336,-1.366
Poland,Spreads & Sweeteners,Average Volume per Capita,Total,kilograms,Statista,11.644,11.869,13.001,13.843,13.991,14.585,14.88,15.052,13.944,15.376,16.308,17.235,18.144,18.539
Poland,Spreads & Sweeteners,Average Volume per Capita,Spreads,kilograms,Statista,4.275,4.432,4.93,5.333,5.475,5.794,6.021,6.201,5.886,6.573,7.13,7.71,8.085,8.59
Poland,Spreads & Sweeteners,Average Volume per Capita,Sweeteners,kilograms,Statista,7.369,7.438,8.07,8.51,8.516,8.791,8.859,8.85,8.059,8.803,9.178,9.525,10.058,9.949
Poland,Soups,Price per Unit,Average,USD (US$),Statista,4.81,3.997,3.81,4.071,4.341,4.19,4.267,4.432,4.825,5.324,5.534,5.709,5.857,6.004
Poland,Soups,Revenue,Total,billion USD (US$),Statista,1.12,0.846,0.774,0.844,0.878,0.864,0.88,0.905,0.983,1.085,1.164,1.238,1.332,1.218
Poland,Soups,Revenue Change,Total,percent,Statista,,-24.473,-8.523,9.046,4.089,-1.64,1.887,2.852,8.627,10.332,7.281,6.357,7.593,-8.559
Poland,Soups,Average Revenue per Capita,Total,USD (US$),Statista,29.4,22.24,20.37,22.23,23.16,22.8,23.26,23.95,26.06,28.79,30.96,33,35.59,32.63
Poland,Soups,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.853,99.837,99.819,99.8,99.777,99.752,,
Poland,Soups,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.147,0.163,0.181,0.2,0.223,0.248,,
Poland,Soups,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Soups,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Soups,Volume,Total,million kilograms,Statista,232.863,211.663,203.071,207.277,202.326,206.156,206.292,204.268,203.814,203.74,210.313,216.836,227.377,202.814
Poland,Soups,Volume Change,Total,percent,Statista,,-9.104,-4.059,2.071,-2.388,1.893,0.066,-0.981,-0.222,-0.036,3.226,3.102,4.861,-10.803
Poland,Soups,Average Volume per Capita,Total,kilograms,Statista,6.113,5.565,5.345,5.461,5.335,5.441,5.451,5.404,5.401,5.408,5.594,5.78,6.076,5.435
Poland,Spreads,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,13.669,,,,,,
Poland,Spreads,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,28.777,,,,,,
Poland,Spreads,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,28.237,,,,,,
Poland,Spreads,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,18.525,,,,,,
Poland,Spreads,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,10.791,,,,,,
Poland,Spreads,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,37.892,,,,,,
Poland,Spreads,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,26.682,,,,,,
Poland,Spreads,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,35.426,,,,,,
Poland,Spreads,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,55.755,,,,,,
Poland,Spreads,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,44.245,,,,,,
Poland,Spreads,Price per Unit,Average,USD (US$),Statista,2.86,2.411,2.333,2.524,2.723,2.658,2.733,2.863,3.122,3.438,3.573,3.685,3.781,3.88
Poland,Spreads,Price per Unit,Chocolate Spreads,USD (US$),Statista,3.873,3.198,3.029,3.216,3.407,3.268,3.359,3.505,3.816,4.211,4.377,4.515,4.633,4.749
Poland,Spreads,Price per Unit,Jams & Marmalades,USD (US$),Statista,2.762,2.332,2.258,2.449,2.65,2.596,2.67,2.801,3.049,3.365,3.498,3.608,3.702,3.794
Poland,Spreads,Price per Unit,Peanut Butter,USD (US$),Statista,3.248,2.682,2.54,2.697,2.857,2.741,2.817,2.94,3.201,3.532,3.671,3.787,3.885,3.982
Poland,Spreads,Revenue,Total,million USD (US$),Statista,465.7,406.4,437,511,565.4,583.4,622.8,671.1,693.6,851.3,957.7,"1,066","1,144","1,244"
Poland,Spreads,Revenue,Chocolate Spreads,million USD (US$),Statista,41.46,34.81,37.51,43.38,47.58,49.49,52.26,54.54,59.82,65.57,70.11,74.07,79.63,83.07
Poland,Spreads,Revenue,Jams & Marmalades,million USD (US$),Statista,397.1,340.8,358.5,413.8,455.5,469.4,501.5,540.4,545.4,682.8,760.5,836.5,897.5,932.5
Poland,Spreads,Revenue,Peanut Butter,million USD (US$),Statista,27.14,30.79,40.93,53.8,62.3,64.46,69,76.16,88.34,102.9,127.1,155.1,166.8,228.1
Poland,Spreads,Revenue Change,Total,percent,Statista,,-12.734,7.53,16.934,10.646,3.184,6.754,7.755,3.353,22.736,12.499,11.308,7.317,8.741
Poland,Spreads,Revenue Change,Chocolate Spreads,percent,Statista,,-16.04,7.756,15.649,9.682,4.014,5.597,4.363,9.681,9.612,6.924,5.648,7.506,4.32
Poland,Spreads,Revenue Change,Jams & Marmalades,percent,Statista,,-14.178,5.194,15.425,10.077,3.052,6.839,7.757,0.925,25.193,11.38,9.993,7.292,3.9
Poland,Spreads,Revenue Change,Peanut Butter,percent,Statista,,13.449,32.933,31.444,15.799,3.467,7.043,10.377,15.993,16.482,23.518,22.03,7.544,36.751
Poland,Spreads,Average Revenue per Capita,Total,USD (US$),Statista,12.23,10.69,11.5,13.46,14.91,15.4,16.46,17.75,18.38,22.6,25.47,28.41,30.57,33.33
Poland,Spreads,Average Revenue per Capita,Chocolate Spreads,USD (US$),Statista,1.089,0.915,0.988,1.143,1.255,1.306,1.381,1.443,1.585,1.74,1.865,1.974,2.128,2.226
Poland,Spreads,Average Revenue per Capita,Jams & Marmalades,USD (US$),Statista,10.43,8.961,9.437,10.9,12.01,12.39,13.25,14.3,14.45,18.12,20.23,22.3,23.98,24.99
Poland,Spreads,Average Revenue per Capita,Peanut Butter,USD (US$),Statista,0.713,0.809,1.077,1.417,1.643,1.701,1.823,2.015,2.341,2.732,3.382,4.136,4.457,6.112
Poland,Spreads,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.872,99.854,99.834,99.811,99.784,99.752,,
Poland,Spreads,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.128,0.146,0.166,0.189,0.216,0.248,,
Poland,Spreads,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Spreads,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Spreads,Volume,Total,million kilograms,Statista,162.858,168.549,187.298,202.417,207.633,219.518,227.866,234.386,222.131,247.624,268.066,289.235,302.556,320.537
Poland,Spreads,Volume,Chocolate Spreads,million kilograms,Statista,10.707,10.887,12.384,13.488,13.966,15.144,15.558,15.559,15.674,15.571,16.017,16.404,17.189,17.495
Poland,Spreads,Volume,Jams & Marmalades,million kilograms,Statista,143.795,146.181,158.802,168.982,171.863,180.854,187.815,192.922,178.856,202.905,217.415,231.86,242.437,245.77
Poland,Spreads,Volume,Peanut Butter,million kilograms,Statista,8.356,11.481,16.112,19.947,21.803,23.521,24.493,25.906,27.601,29.148,34.634,40.97,42.93,57.272
Poland,Spreads,Volume Change,Total,percent,Statista,,3.494,11.124,8.072,2.577,5.724,3.803,2.861,-5.229,11.476,8.255,7.897,4.606,5.943
Poland,Spreads,Volume Change,Chocolate Spreads,percent,Statista,,1.68,13.757,8.916,3.541,8.432,2.737,0.006,0.739,-0.66,2.869,2.415,4.783,1.779
Poland,Spreads,Volume Change,Jams & Marmalades,percent,Statista,,1.659,8.633,6.411,1.705,5.231,3.849,2.719,-7.291,13.446,7.151,6.644,4.562,1.375
Poland,Spreads,Volume Change,Peanut Butter,percent,Statista,,37.395,40.34,23.802,9.306,7.877,4.134,5.766,6.543,5.605,18.821,18.297,4.783,33.409
Poland,Spreads,Average Volume per Capita,Total,kilograms,Statista,4.275,4.432,4.93,5.333,5.475,5.794,6.021,6.201,5.886,6.573,7.13,7.71,8.085,8.59
Poland,Spreads,Average Volume per Capita,Chocolate Spreads,kilograms,Statista,0.281,0.286,0.326,0.355,0.368,0.4,0.411,0.412,0.415,0.413,0.426,0.437,0.459,0.469
Poland,Spreads,Average Volume per Capita,Jams & Marmalades,kilograms,Statista,3.775,3.843,4.18,4.452,4.532,4.773,4.963,5.104,4.739,5.386,5.782,6.181,6.479,6.586
Poland,Spreads,Average Volume per Capita,Peanut Butter,kilograms,Statista,0.219,0.302,0.424,0.526,0.575,0.621,0.647,0.685,0.731,0.774,0.921,1.092,1.147,1.535
Poland,Sweeteners,Price per Unit,Average,USD (US$),Statista,1.734,1.422,1.337,1.409,1.482,1.411,1.426,1.468,1.638,1.748,1.805,1.852,1.896,1.916
Poland,Sweeteners,Price per Unit,Artificial Sweeteners,USD (US$),Statista,21.45,17.98,17.28,18.59,19.95,19.36,19.87,20.77,22.62,24.96,25.94,26.76,27.46,28.14
Poland,Sweeteners,Price per Unit,Honey,USD (US$),Statista,5.423,4.541,4.363,4.698,5.048,4.911,5.031,5.256,5.722,6.314,6.563,6.77,6.946,7.119
Poland,Sweeteners,Price per Unit,Sugar,USD (US$),Statista,1.181,0.969,0.912,0.963,1.014,0.967,0.978,1.01,1.099,1.213,1.261,1.301,1.334,1.368
Poland,Sweeteners,Revenue,Total,million USD (US$),Statista,486.8,402.2,409.9,455.1,478.6,470,478.1,491.2,498.3,579.6,623,661.8,713.8,711.4
Poland,Sweeteners,Revenue,Artificial Sweeteners,million USD (US$),Statista,54.34,43.87,43.68,47.34,48.57,46.51,46.09,46.11,48.21,50.99,52.84,54.14,58.08,54.26
Poland,Sweeteners,Revenue,Honey,million USD (US$),Statista,132.9,110,112.3,124.9,131.6,129.4,131.8,135.7,146.2,159.5,170.4,180.2,193.4,188.2
Poland,Sweeteners,Revenue,Sugar,million USD (US$),Statista,299.5,248.3,254,282.9,298.5,294.1,300.1,309.4,303.9,369.2,399.8,427.4,462.2,469
Poland,Sweeteners,Revenue Change,Total,percent,Statista,,-17.379,1.914,11.027,5.164,-1.797,1.723,2.74,1.445,16.315,7.488,6.228,7.857,-0.336
Poland,Sweeteners,Revenue Change,Artificial Sweeteners,percent,Statista,,-19.268,-0.433,8.379,2.598,-4.241,-0.903,0.043,4.554,5.766,3.628,2.46,7.277,-6.577
Poland,Sweeteners,Revenue Change,Honey,percent,Statista,,-17.231,2.091,11.22,5.364,-1.672,1.855,2.959,7.738,9.097,6.834,5.751,7.325,-2.689
Poland,Sweeteners,Revenue Change,Sugar,percent,Statista,,-17.095,2.296,11.378,5.514,-1.474,2.04,3.099,-1.778,21.487,8.288,6.903,8.142,1.471
Poland,Sweeteners,Average Revenue per Capita,Total,USD (US$),Statista,12.78,10.57,10.79,11.99,12.62,12.41,12.63,13,13.2,15.38,16.57,17.64,19.07,19.06
Poland,Sweeteners,Average Revenue per Capita,Artificial Sweeteners,USD (US$),Statista,1.426,1.153,1.15,1.247,1.281,1.228,1.218,1.22,1.278,1.353,1.405,1.443,1.552,1.454
Poland,Sweeteners,Average Revenue per Capita,Honey,USD (US$),Statista,3.489,2.892,2.956,3.29,3.469,3.415,3.483,3.589,3.873,4.232,4.532,4.805,5.169,5.042
Poland,Sweeteners,Average Revenue per Capita,Sugar,USD (US$),Statista,7.864,6.528,6.685,7.454,7.872,7.763,7.931,8.187,8.052,9.799,10.63,11.39,12.35,12.57
Poland,Sweeteners,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.872,99.854,99.834,99.811,99.784,99.752,,
Poland,Sweeteners,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.128,0.146,0.166,0.189,0.216,0.248,,
Poland,Sweeteners,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Sweeteners,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Sweeteners,Volume,Total,million kilograms,Statista,280.682,282.882,306.588,322.969,322.944,333.072,335.293,334.516,304.129,331.649,345.087,357.318,376.385,371.244
Poland,Sweeteners,Volume,Artificial Sweeteners,million kilograms,Statista,2.534,2.44,2.528,2.546,2.435,2.402,2.32,2.22,2.132,2.043,2.037,2.023,2.116,1.928
Poland,Sweeteners,Volume,Honey,million kilograms,Statista,24.511,24.222,25.739,26.584,26.06,26.349,26.2,25.814,25.549,25.256,25.967,26.626,27.851,26.429
Poland,Sweeteners,Volume,Sugar,million kilograms,Statista,253.637,256.22,278.322,293.839,294.449,304.32,306.773,306.482,276.448,304.35,317.084,328.669,346.418,342.887
Poland,Sweeteners,Volume Change,Total,percent,Statista,,0.784,8.38,5.343,-0.008,3.136,0.667,-0.232,-9.084,9.049,4.052,3.544,5.336,-1.366
Poland,Sweeteners,Volume Change,Artificial Sweeteners,percent,Statista,,-3.705,3.603,0.732,-4.364,-1.348,-3.436,-4.312,-3.959,-4.158,-0.305,-0.671,4.564,-8.864
Poland,Sweeteners,Volume Change,Honey,percent,Statista,,-1.179,6.265,3.281,-1.969,1.108,-0.565,-1.474,-1.027,-1.147,2.815,2.54,4.598,-5.105
Poland,Sweeteners,Volume Change,Sugar,percent,Statista,,1.018,8.626,5.575,0.208,3.352,0.806,-0.095,-9.8,10.093,4.184,3.654,5.4,-1.019
Poland,Sweeteners,Average Volume per Capita,Total,kilograms,Statista,7.369,7.438,8.07,8.51,8.516,8.791,8.859,8.85,8.059,8.803,9.178,9.525,10.058,9.949
Poland,Sweeteners,Average Volume per Capita,Artificial Sweeteners,kilograms,Statista,0.067,0.064,0.067,0.067,0.064,0.063,0.061,0.059,0.056,0.054,0.054,0.054,0.057,0.052
Poland,Sweeteners,Average Volume per Capita,Honey,kilograms,Statista,0.643,0.637,0.678,0.7,0.687,0.695,0.692,0.683,0.677,0.67,0.691,0.71,0.744,0.708
Poland,Sweeteners,Average Volume per Capita,Sugar,kilograms,Statista,6.659,6.737,7.326,7.742,7.765,8.032,8.106,8.109,7.325,8.079,8.433,8.761,9.258,9.189
Poland,Confectionery & Snacks,Price per Unit,Average,USD (US$),Statista,4.721,3.935,3.743,3.982,4.242,4.104,4.187,4.356,4.734,5.212,5.401,5.556,5.703,5.834
Poland,Confectionery & Snacks,Price per Unit,Confectionery,USD (US$),Statista,4.671,3.884,3.681,3.903,4.152,4.02,4.098,4.257,4.624,5.088,5.256,5.388,5.532,5.621
Poland,Confectionery & Snacks,Price per Unit,Snack Food,USD (US$),Statista,4.948,4.178,4.043,4.354,4.658,4.489,4.594,4.809,5.24,5.791,6.088,6.356,6.512,6.832
Poland,Confectionery & Snacks,Revenue,Total,billion USD (US$),Statista,10.13,8.438,8.349,9.204,9.856,9.961,10.4,10.94,12.07,13.51,14.84,16.15,17.34,17.61
Poland,Confectionery & Snacks,Revenue,Confectionery,billion USD (US$),Statista,8.23,6.874,6.803,7.454,7.931,8.005,8.346,8.77,9.684,10.86,11.91,12.95,13.9,13.98
Poland,Confectionery & Snacks,Revenue,Snack Food,billion USD (US$),Statista,1.903,1.564,1.546,1.75,1.925,1.956,2.056,2.169,2.39,2.653,2.928,3.205,3.444,3.625
Poland,Confectionery & Snacks,Revenue Change,Total,percent,Statista,,-16.703,-1.055,10.241,7.084,1.065,4.407,5.192,10.329,11.93,9.845,8.827,7.368,1.557
Poland,Confectionery & Snacks,Revenue Change,Confectionery,percent,Statista,,-16.476,-1.033,9.569,6.399,0.933,4.26,5.08,10.422,12.144,9.669,8.732,7.336,0.576
Poland,Confectionery & Snacks,Revenue Change,Snack Food,percent,Statista,,-17.814,-1.151,13.195,10,1.61,5.112,5.496,10.189,11.004,10.366,9.46,7.457,5.256
Poland,Confectionery & Snacks,Average Revenue per Capita,Total,USD (US$),Statista,266,221.8,219.8,242.5,259.9,262.9,274.9,289.4,319.9,358.7,394.7,430.6,463.5,471.8
Poland,Confectionery & Snacks,Average Revenue per Capita,Confectionery,USD (US$),Statista,216.1,180.7,179.1,196.4,209.1,211.3,220.5,232,256.6,288.2,316.9,345.2,371.4,374.7
Poland,Confectionery & Snacks,Average Revenue per Capita,Snack Food,USD (US$),Statista,49.97,41.12,40.71,46.1,50.77,51.62,54.32,57.39,63.32,70.43,77.86,85.42,92.05,97.15
Poland,Confectionery & Snacks,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.857,99.841,99.823,99.802,99.779,99.752,,
Poland,Confectionery & Snacks,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.143,0.159,0.177,0.198,0.221,0.248,,
Poland,Confectionery & Snacks,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Confectionery & Snacks,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Confectionery & Snacks,Volume,Total,million kilograms,Statista,"2,146.555","2,144.313","2,230.763","2,311.564","2,323.412","2,426.918","2,484.461","2,511.444","2,550.431","2,592.625","2,747.898","2,907.696","3,041.374","3,017.679"
Poland,Confectionery & Snacks,Volume,Confectionery,million kilograms,Statista,"1,761.893","1,769.92","1,848.286","1,909.72","1,910.059","1,991.19","2,036.928","2,060.331","2,094.429","2,134.438","2,266.985","2,403.493","2,512.453","2,487.085"
Poland,Confectionery & Snacks,Volume,Snack Food,million kilograms,Statista,384.662,374.393,382.477,401.845,413.353,435.728,447.533,451.113,456.002,458.187,480.912,504.203,528.921,530.593
